folder,file,original_count,retained_count,reduction_rate,mean_sim_original,mean_sim_filtered,similarity_drop
83900e,E_second.txt,2,2,0.0,0.5293583869934082,0.5293583869934082,0.0
83900e,N_second.txt,3,3,0.0,0.6093494296073914,0.6093494296073914,0.0
83900e,C_second.txt,2,2,0.0,0.5372605323791504,0.5372605323791504,0.0
837n,E_second.txt,2,2,0.0,0.6908601522445679,0.6908601522445679,0.0
837n,N_second.txt,2,2,0.0,0.6883718371391296,0.6883718371391296,0.0
837n,C_second.txt,2,2,0.0,0.7691318988800049,0.7691318988800049,0.0
16989c,E_second.txt,3,3,0.0,0.5530383586883545,0.5530383586883545,0.0
16989c,N_second.txt,4,4,0.0,0.4432559013366699,0.4432559013366699,0.0
16989c,C_second.txt,3,3,0.0,0.648536205291748,0.648536205291748,0.0
23769n,E_second.txt,3,3,0.0,0.4827614724636078,0.4827614724636078,0.0
23769n,N_second.txt,3,3,0.0,0.22422091662883759,0.22422091662883759,0.0
23769n,C_second.txt,2,2,0.0,0.4315727949142456,0.4315727949142456,0.0
80109n,E_second.txt,3,3,0.0,0.4496324956417084,0.4496324956417084,0.0
80109n,N_second.txt,3,3,0.0,0.4700852334499359,0.4700852334499359,0.0
80109n,C_second.txt,2,2,0.0,0.47722917795181274,0.47722917795181274,0.0
84781e,E_second.txt,3,3,0.0,0.5466194748878479,0.5466194748878479,0.0
84781e,N_second.txt,3,3,0.0,0.7030325531959534,0.7030325531959534,0.0
84781e,C_second.txt,2,2,0.0,0.6413578987121582,0.6413578987121582,0.0
118415n,E_second.txt,2,2,0.0,0.4389148950576782,0.4389148950576782,0.0
118415n,N_second.txt,3,3,0.0,0.4893157482147217,0.4893157482147217,0.0
118415n,C_second.txt,3,3,0.0,0.6513352990150452,0.6513352990150452,0.0
72875e,E_second.txt,3,3,0.0,0.6761084198951721,0.6761084198951721,0.0
72875e,N_second.txt,3,3,0.0,0.7047514915466309,0.7047514915466309,0.0
72875e,C_second.txt,2,2,0.0,0.6348839998245239,0.6348839998245239,0.0
128160n,E_second.txt,3,3,0.0,0.4088611304759979,0.4088611304759979,0.0
128160n,N_second.txt,3,3,0.0,0.5459815263748169,0.5459815263748169,0.0
128160n,C_second.txt,2,2,0.0,0.1988065242767334,0.1988065242767334,0.0
46003n,E_second.txt,3,3,0.0,0.524625301361084,0.524625301361084,0.0
46003n,N_second.txt,3,3,0.0,0.6247733235359192,0.6247733235359192,0.0
46003n,C_second.txt,2,2,0.0,0.5743778347969055,0.5743778347969055,0.0
26495e,E_second.txt,2,2,0.0,0.7016971111297607,0.7016971111297607,0.0
26495e,N_second.txt,3,3,0.0,0.6936501860618591,0.6936501860618591,0.0
26495e,C_second.txt,2,2,0.0,0.49757862091064453,0.49757862091064453,0.0
83247e,E_second.txt,3,3,0.0,0.6229330897331238,0.6229330897331238,0.0
83247e,N_second.txt,3,3,0.0,0.23419618606567383,0.23419618606567383,0.0
83247e,C_second.txt,2,2,0.0,0.6116268634796143,0.6116268634796143,0.0
122062n,E_second.txt,3,3,0.0,0.5461946129798889,0.5461946129798889,0.0
122062n,N_second.txt,3,3,0.0,0.5834885239601135,0.5834885239601135,0.0
122062n,C_second.txt,3,3,0.0,0.6335503458976746,0.6335503458976746,0.0
89995c,E_second.txt,2,2,0.0,0.7970901727676392,0.7970901727676392,0.0
89995c,N_second.txt,2,2,0.0,0.5428084135055542,0.5428084135055542,0.0
89995c,C_second.txt,3,3,0.0,0.6356428265571594,0.6356428265571594,0.0
