folder,file,original_count,retained_count,reduction_rate,mean_sim_original,mean_sim_filtered,similarity_drop
122645n,C_second.txt,4,4,0.0,0.6391527056694031,0.6391527056694031,0.0
52854n,E_second.txt,1,1,0.0,,,
52854n,N_second.txt,2,2,0.0,0.48877400159835815,0.48877400159835815,0.0
52854n,C_second.txt,3,3,0.0,0.47665295004844666,0.47665295004844666,0.0
18428n,E_second.txt,2,2,0.0,0.7611809968948364,0.7611809968948364,0.0
18428n,N_second.txt,2,2,0.0,0.7015567421913147,0.7015567421913147,0.0
18428n,C_second.txt,4,4,0.0,0.6215713024139404,0.6215713024139404,0.0
43440n,E_second.txt,1,1,0.0,,,
43440n,N_second.txt,4,4,0.0,0.4836924076080322,0.4836924076080322,0.0
43440n,C_second.txt,3,3,0.0,0.49982428550720215,0.49982428550720215,0.0
98844n,E_second.txt,1,1,0.0,,,
98844n,N_second.txt,1,1,0.0,,,
